X,Y
1.4111027157407765,-0.5618785690840147
1.5651736033543648,1.930250392858093
2.9207381745570657,-2.250711243539733
1.1158320137053506,1.6319272183579407
0.1286173109434825,1.956594270090203
2.3967087894430774,1.2945729959332553
-0.3351715637149779,1.455975366732878
1.4462366648361658,0.4831123557739313
-0.3862545817704326,1.991190989390977
2.6677471318095924,-0.40593312649785585
-0.12517974269031695,1.4817301878700213
2.365147722552969,-1.4161687419899494
0.08383378315170698,1.560239344997807
1.1685698119673416,0.6340359693621687
1.9030643096882942,0.7958504277703475
1.5143522902827589,0.5156305274756123
0.4663813234190938,0.11407113535536006
0.8370342378828017,0.35181177413946774
0.8823174540811933,1.0071066504360486
1.5719950912729699,1.019203555022927
0.4640025981203526,-0.030226669140358986
-1.499825062277659,3.567574162629019
0.8856482593844425,0.14639230284462035
1.7461441726499345,0.3048632837032319
0.194753204611962,0.15976227139950983
-0.6269766421302376,0.118494656000524
0.9470988382571569,1.1720028367472564
-0.4410875465442148,3.0381292399929944
1.8671306143265471,1.5666269430644009
3.8702288854368057,-3.225126632810107
1.3815045578153053,0.6303645512580666
0.49851731337788974,2.1726426265254384
1.2615490673546392,-0.13302977929774862
0.3176533058522871,2.519178075368857
0.9744459375254063,-0.6046293476354982
0.8608711393950385,0.41548724151399974
2.160828167983497,-0.8288697989136411
1.3577779829210996,0.19126396564749926
0.760486925243643,1.1914568286019427
1.6884381692007078,0.2298515094810064
1.4606545099694603,-0.37792778597008936
2.2528748478361535,0.9245524189533
0.43375553211471496,1.2088510230798013
1.027766617092745,1.8852087132962287
-1.1577437074976156,2.288436506678273
0.8182237030496738,0.5875120565778309
0.6708272442200434,1.4631862765453556
1.4085902045228091,-0.2650704783948137
0.8353592837180874,0.8160909457674479
0.2554486508689603,1.2943532884471398
0.6478469079154268,1.2189929308908458
1.8314326543448267,0.44932152799209435
0.4265690568341973,0.6759022002935167
1.085875827513959,2.440806791326629
1.458400387809917,0.8269275915379738
2.041051415150358,0.5797123085569118
2.3169542624084336,-1.952550870638147
0.8518451575811066,3.344756980205891
2.7790964961256783,0.12447019290045036
0.6686388929820014,1.0731312651845002
0.256642536490289,0.0822737688299987
0.6736939388755081,0.3305117875186374
-1.5509689386850174,2.472674100629265
0.1929296726639328,1.0216684046183748
-0.1137579570291749,0.9165967366316342
-1.1091519759355224,3.1345161735831057
2.7525160069564,-2.743573821094879
0.559460299190282,0.5867777581099999
1.1527077698459318,0.8229987980728383
1.1727776628978448,-0.5802421426132245
2.8167980204489074,0.7414676040354429
0.5572780533022832,1.2477712328986494
0.7792130475941762,1.5501526911811296
1.758541857463066,-0.4034702495049376
0.8134942719020583,-0.4337086539363555
1.9990450495463183,1.1467710647812253
0.5760056644277962,2.2572109549961636
-0.8128567965289026,1.1669660023139456
0.298875718852053,2.6045669492693913
2.4313539006031433,-0.3408345040389116
2.139899289183316,1.6405271473069833
-0.7193701014750471,3.834450009531233
0.9144805147914783,1.4823850896055537
-1.0266140462721078,2.134605094391608
-0.05727686104120777,2.4152218203871154
1.884821541185973,1.2712307183530718
0.671161570575015,1.179235461703672
1.5114317658745218,1.9992306845350778
-0.17110988565427565,0.26343316054253263
1.2282409299903498,1.2512101843560384
-0.6782677836584936,1.6898582156802997
1.6583882016621643,0.45615429431368637
1.4712584659176255,1.2494264353303528
1.8786473686815874,1.5136847714598405
0.5019416230676566,0.6570763302328719
0.13231590392654047,2.096471910838023
1.754801057369304,0.10153536927091222
2.8978795692607684,-0.38106393672301264
1.7550131732235732,-1.0068740640738603
1.015610420263238,1.7163590412551235
1.3795232442187675,0.22906757822159307
0.300867641787412,2.2305048732515766
1.0479307144404626,0.3437338241257474
0.027425740158092404,1.3633848465604348
0.6559961718444063,1.1493618542551034
2.9699546896468054,1.1336636575608021
2.2187109448610105,-0.6682713532332167
1.4694563539979402,-0.10395913879344065
0.010059190569518317,2.2995921791989846
3.3039783127919655,-2.6949841143586086
0.9913768921143128,1.420060523646963
1.4039585646411827,-0.6042774810469904
1.768750880304652,0.48096144746665137
0.14093269142478504,2.7564354642460565
2.1156922527036626,-0.2719741891040255
0.3462199838655158,1.9927695071060119
1.9749135702540603,-0.15492414498667562
2.2923752292185604,-1.5272294105047548
0.819453489603893,-0.18000074851640102
1.5722370298587864,-0.32457499512363475
-1.4153450687485134,1.1344097102781232
-0.3869970409922068,0.09817666104072775
-0.8886980839840231,2.8265189534932307
-1.065665897593366,3.6767051264897197
2.0002248968713534,-0.4704530309683477
2.3547036253252407,0.5283522604863915
0.4777556592720419,-0.21257081938752154
-0.5323540594980729,3.46271183929139
0.4603588117183155,2.2813374993869866
0.8918823422382127,1.4695865561511021
0.971039612041744,1.5212664411694767
3.2747229936712348,0.12206485388689126
0.7238126255972536,0.09153522273225112
0.5299351256275429,0.0206333003000283
1.8951737542454345,-0.07951005370987008
-0.23257853625937508,1.402975428093575
-0.09748924429667327,2.1484122774662224
0.5012444014294943,1.257611788459804
1.8954163490573912,-0.7142726800085522
-0.7717066889190765,1.8042696395728886
1.6517453177701582,0.8973090287193328
0.6524300428128951,2.792342374415711
0.38154554194956125,1.8265838973011619
1.5164597315825432,0.6170394167700948
0.5421808238320963,1.5267100649330385
3.067075111335425,-2.726678808185917
0.842029866217031,0.5995318869015257
0.36764364418822326,1.4793749603364779
2.609433374762732,-0.2310120483214888
0.08545745947993033,3.637794382732022
0.9878162786549026,-0.3211616268013988
-1.7518143063431006,3.634860809075951
0.6292575354024577,1.442892384651433
0.32138209578196164,-0.33126520023617356
1.619229497251041,1.2999564709641924
0.4709704739820815,2.0696614479475626
0.21923328827706712,0.43925591832128186
1.6108353412884626,0.8788905199737629
-0.7654788295092823,3.8631165883290763
1.0515343501951417,0.5657124148192108
0.5933485481209266,2.11551470667076
2.1319598500003596,1.1209126113452246
0.5977547657568801,-0.18823256426090973
-0.12355567536737566,1.525787662729886
0.5118876451968044,2.313342922101399
2.354767732973022,1.7404857944507028
1.3196591422152237,-0.7460567433363852
2.3526600879513033,-0.1620414521124991
-0.40635451187930527,2.306453376988811
0.8339290515269951,0.486141702124246
0.4797284819348512,2.626012384488037
0.9971463583214637,1.1474474467857638
1.5864537462966586,1.9374157413640427
1.0047087026685975,0.3464272948977293
1.4584929628722958,1.5343509226169523
1.782957302435305,0.1669791118129843
0.28495537856082753,1.0117170123800348
1.4374269081064115,0.8662790666487361
1.0330587561945275,0.8667705325071802
0.9350076925079371,1.3111687033407893
1.7985316791598227,-0.25731047001526974
0.9954587602358727,0.8015181358836332
1.2144059688216462,2.3336217058240187
2.281946904085113,-1.3315795415383098
1.5888443870169726,1.5258181618674682
0.8528999605957195,1.4016307445276377
0.580736196230532,3.4307736977091015
1.5385603323986072,2.521578103536384
0.604067150957593,0.4423960996198134
2.06117293401054,1.928922445862332
1.9741121155315775,-0.1664500009678802
0.15311415156245933,0.954816731324392
-0.36335774219143446,0.7994794276860551
0.28193552500380625,0.925923901891881
1.1408846515104105,0.30896649862004777
2.027312601212904,0.2639141974647954
0.673170035316901,1.3487985968859202
2.039161523116211,0.37345930786610615
0.018883308388637166,1.1125549468802758
3.3343029702892455,-0.3491001345460889
1.8997152963816961,-0.8055040097813837
3.1778117782073476,1.1253643825052195
1.9156194835176068,0.4624663959011355
3.096610847458924,-1.0013894575586981
0.9054993801437256,1.2843397982332112
1.5955820535291774,0.3987809298603324
0.36337878369195686,1.236220792704264
-0.06759598089707608,3.3000848087948675
0.7714584088495329,3.4598738667167335
0.9735647937172472,1.2955090611605538
3.0596054713783474,-0.0711403694772057
0.854916845148643,1.7147902051964
-0.15389716889774996,-0.8283662939167471
0.9021111126844034,1.6422805921857764
2.0541526044093628,1.1731617700427974
1.2173222209430652,1.2898510401700207
2.946997611661824,0.10370262460264812
2.5067966319554476,0.004759653373863859
0.3975860259757027,1.9818146878992446
1.3107453209176776,0.3521127999573932
-0.1517640576526358,1.2211629895524134
1.5659751168925649,-0.07142714548479923
-0.4626633145255128,0.8883845828830139
2.520926497102649,0.9374677504908817
3.3202473191099675,-0.9513168069453626
1.353464486096576,1.0448577410203979
0.528692866495308,0.7627821415307732
1.0304200260977119,1.9760192701621822
0.30380201170675913,0.9983945118593794
0.4807733902146666,0.6861424578565763
-0.6975353416444849,3.127765413447886
1.9445912292941645,-0.21089767305768814
1.992284243155752,-0.8760506026285813
1.3951223589800938,3.158694196340522
0.9762891477559733,0.21047592447125474
-0.5076679424374428,2.9983904341222463
1.320850306089276,-0.18155028277190355
2.458734989962526,0.6351210715532665
2.0522387394084536,0.509926476482123
1.9768304611055494,-0.5626741252983636
